"variable","year","value","type","category","units","region","average.var.name","data.type"
"wolf.bio",1983,0.085245762,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1984,0.082624292,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1985,0.098160296,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1986,0.24260675,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1987,0.088505954,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1988,0.266151539,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1989,0.050544821,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1990,0.065606423,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1991,0.07238101,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1992,0.102633939,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1993,0.020490062,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1994,0.141993853,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1995,0.034785273,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1996,0.142741714,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1997,0.071712126,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1998,0.047111205,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",1999,0.022490655,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",2000,0.026877221,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",2001,0.005661128,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",2002,0.040588345,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",2003,0.005068967,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",2004,0.059813322,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",2005,0.015863129,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",2006,0.016150387,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"wolf.bio",2007,0.017506939,"predator","groundfish","kg/tow","s Gulf St Lawrence","","trawlsurvey"
"cod.bio",1970,26.05273791,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1971,22.5864661,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1972,16.57901719,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1973,18.18618318,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1974,16.50361673,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1975,15.63746669,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1976,16.47691022,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1977,23.23920115,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1978,25.4320888,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1979,28.49115847,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1980,24.15575375,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1981,38.50629478,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1982,27.4399964,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1983,31.28720252,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1984,30.34017074,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1985,35.75632943,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1986,22.85724387,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1987,25.97666915,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1988,29.64078454,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1989,19.94498333,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1990,19.7086377,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1991,15.07414245,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1992,15.44458154,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1993,9.720507296,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1994,8.837532741,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1995,8.380099098,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1996,15.75882971,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1997,6.570274767,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1998,7.990995495,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",1999,5.583848598,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",2000,5.316224803,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",2001,5.653376732,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",2002,7.668353785,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",2003,4.297580528,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",2005,4.139884258,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cod.bio",2006,3.713267917,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1970,1.410768775,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1971,1.543751057,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1972,2.447464956,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1973,2.090840196,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1974,2.442696008,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1975,2.798437333,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1976,1.908633586,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1977,2.471497908,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1978,1.809618511,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1979,2.007734716,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1980,0.791453137,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1981,1.788308102,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1982,1.834894239,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1983,0.981181377,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1984,1.683661848,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1985,0.862679552,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1986,0.780658379,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1987,1.643054279,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1988,1.245727734,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1989,0.969666596,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1990,0.605706555,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1991,1.555033112,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1992,0.470478227,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1993,0.166841555,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1994,0.122951311,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1995,0.200265664,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1996,0.135390081,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1997,0.207482741,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1998,0.124509084,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",1999,0.174969639,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",2000,0.209159085,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",2001,0.199803872,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",2002,0.156040356,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",2003,0.045436125,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",2005,0.09275008,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"cusk.bio",2006,0.135127061,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1970,0.393882915,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1971,0.232776181,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1972,0.279412509,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1973,0.256814639,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1974,0.401005261,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1975,0.285485623,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1976,0.698033148,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1977,0.812992352,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1978,1.012845208,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1979,1.131370542,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1980,1.161165188,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1981,1.168811722,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1982,1.070796595,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1983,0.815298875,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1984,1.222750315,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1985,0.358488472,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1986,0.31698513,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1987,0.358510244,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1988,0.702188885,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1989,0.810179247,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1990,0.399682587,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1991,0.611280019,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1992,1.042326578,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1993,0.854812626,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1994,0.509499968,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1995,0.49741348,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1996,0.564331383,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1997,0.545629818,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1998,0.808155892,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",1999,0.325161915,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",2000,0.587982515,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",2001,0.543677791,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",2002,1.001143095,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",2003,0.582129034,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",2005,1.138137034,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"hal.bio",2006,1.247954778,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"lob.land",1950,8198,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1951,9119,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1952,8774,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1953,9276,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1954,8667,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1955,8414,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1956,8143,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1957,6397,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1958,6025,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1959,6400,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1960,6738,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1961,6241,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1962,6715,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1963,7108,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1964,6673,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1965,6120,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1966,5441,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1967,5080,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1968,5506,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1969,6816,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1970,7399,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1971,7061,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1972,6409,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1973,6591,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1974,6010,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1975,6211,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1976,5605,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1977,5360,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1978,4505,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1979,5254,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1980,5059,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1981,5556,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1982,6363,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1983,7758,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1984,8876,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1985,10679,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1986,13284,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1987,15087,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1988,15953,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1989,15959,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1990,17177,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1991,19029.944,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1992,15497.22,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1993,14871.017,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1994,16258.331,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1995,15185.684,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1996,15881,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1997,16304,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1998,18486,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1999,19819,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2000,20657,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2001,24468,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2002,27537,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2003,25966,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2004,26216,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2005,27216,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2006,28442,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2007,28375,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2008,31511,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.trap",1968,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1969,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1970,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1971,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1972,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1973,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1974,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1975,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1976,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1977,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1978,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1979,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1980,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1981,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1982,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1983,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1984,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1985,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1986,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1987,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1988,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1989,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1990,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1991,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1992,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1993,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1994,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1995,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1996,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1997,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1998,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1999,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2000,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2001,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2002,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2003,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2004,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2005,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2006,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2007,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2008,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2009,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2010,807193,"effort","","#","Nova Scotia","",""
"longsc.bio",1970,1.0493754,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1971,0.413002424,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1972,0.429696137,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1973,0.995222058,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1974,0.589964137,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1975,1.250554645,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1976,0.609404204,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1977,0.606155727,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1978,0.764634301,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1979,0.478419288,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1980,0.248921357,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1981,0.595249041,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1982,0.574565611,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1983,0.573677132,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1984,0.827964004,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1985,0.639836695,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1986,0.990320449,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1987,0.466097555,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1988,0.87650142,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1989,1.701468374,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1990,1.113986817,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1991,1.248750974,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1992,1.952964507,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1993,0.905832569,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1994,1.069057755,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1995,1.038373171,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1996,0.802996474,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1997,1.501050171,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1998,0.757921865,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",1999,0.82160551,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",2000,0.891207692,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",2001,0.867206864,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",2002,0.54982384,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",2003,0.437552063,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",2005,0.744788736,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"longsc.bio",2006,0.747277671,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1970,1.4056938,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1971,0.572152156,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1972,1.756837291,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1973,4.81957214,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1974,4.853687307,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1975,3.81512432,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1976,2.559431519,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1977,3.060787762,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1978,1.218224336,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1979,1.750307803,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1980,2.19976082,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1981,1.845420264,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1982,2.42783885,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1983,3.913035657,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1984,2.056271848,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1985,1.840400477,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1986,1.924881695,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1987,1.162885587,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1988,1.39861798,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1989,0.818043119,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1990,0.370305005,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1991,0.823950838,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1992,0.296257284,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1993,0.432507378,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1994,0.493790958,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1995,0.940073267,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1996,1.219699859,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1997,0.876248478,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1998,2.66627337,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",1999,0.717418221,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",2000,0.526229186,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",2001,0.73578323,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",2002,0.758925973,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",2003,1.51428488,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",2005,0.515482833,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"monk.bio",2006,0.792729309,"predator","groundfish","kg/tow","Nova Scotia","","trawlsurvey"
"nao",1950,1.4,"Climate","","","Nova Scotia","",""
"nao",1951,-1.26,"Climate","","","Nova Scotia","",""
"nao",1952,0.83,"Climate","","","Nova Scotia","",""
"nao",1953,0.18,"Climate","","","Nova Scotia","",""
"nao",1954,0.13,"Climate","","","Nova Scotia","",""
"nao",1955,-2.52,"Climate","","","Nova Scotia","",""
